Event_Category_Code,Event_Family,Event_Category_Name,Ticker,Asset_Class,Sector,Peer_Group,Exposure_Class,Exposure_Score,Exposure_Reason,Crosswalk_Match,Matched_37A_Terms,Driver_Match,Example_Asset_Match,Matched_Event_Drivers,Matched_Asset_Drivers,Evidence,Mapper_Version
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Safe-Haven Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Safe-Haven Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,LNG Export Demand | Power Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Global Oil Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Safe-Haven Demand | Safe-Haven Dollar Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Options Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,China Demand | Energy Transition Demand | Industrial Demand | Infrastructure Spending,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Advertising Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Energy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,True,False,AI Infrastructure | Power Demand,Infrastructure Spending | Transportation Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLP,Equities,Consumer Staples,Consumer Staples,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Defensive Consumer Demand | Pricing Power,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLU,Equities,Utilities,Utilities,Contextual,20,Single contextual evidence source,False,,True,False,Data Center Leasing | Power Demand,Data Center Power Demand | Electricity Demand | Power Prices,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DATA_CENTER_DEMAND,Real Estate,Data Center Demand,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Power Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,40,Multiple contextual evidence sources,True,Defense Spending,True,False,Defense Budget | Military Demand,Defense Spending | Transportation Demand,37A-to-37B crosswalk | Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,ITA,Equities,Industrials,Aerospace & Defense,Contextual,40,Multiple contextual evidence sources,True,Defense Spending,True,True,Contracts | Defense Budget | Military Demand,Aircraft Demand | Defense Budgets | Defense Spending | Geopolitical Security Demand | Government Contracts,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,PAVE,Equities,Industrials,Infrastructure,Contextual,40,Multiple contextual evidence sources,True,Defense Spending,True,False,Defense Budget | Military Demand,Defense Spending | Transportation Demand,37A-to-37B crosswalk | Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLI,Equities,Industrials,Industrials,Contextual,40,Multiple contextual evidence sources,True,Defense Spending,True,True,Defense Budget | Military Demand,Defense Spending | Transportation Demand,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Energy Infrastructure Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Ethanol Demand | Export Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Metals Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Agricultural Demand | Export Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,DRAM,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,AI Infrastructure Demand | HBM Demand | PC Demand | Smartphone Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Ethereum Spot Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Central Bank Demand | Central Bank Gold Demand | Physical Demand | Safe-Haven Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Bitcoin Spot Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Safe-Haven Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,PDBC,Commodities,Broad Commodities,Broad Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Global Supply / Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Property Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Safe-Haven Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Industrial Silver Demand | Precious Metals Demand | Solar / Electronics Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SMH,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,AI Infrastructure Demand | Consumer Electronics Demand | Semiconductor Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SOXX,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,AI Infrastructure Demand | Consumer Electronics Demand | Semiconductor Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Data Center Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Safe-Haven Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Safe-Haven Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,LNG Export Demand | Power Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Global Oil Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Safe-Haven Demand | Safe-Haven Dollar Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Options Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Property Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Drug / Therapy Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Advertising Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Energy Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLP,Equities,Consumer Staples,Consumer Staples,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Defensive Consumer Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Property Demand,Economic-driver text match,1.2
DEFENSE_SPENDING,Industrials,Defense Spending,XLU,Equities,Utilities,Utilities,Contextual,20,Single contextual evidence source,False,,True,False,Military Demand,Data Center Power Demand | Electricity Demand,Economic-driver text match,1.2
